Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_17_454,VSS,Metal1,223.9200,83.1600,0.000133
FILLER_17_452,VSS,Metal1,223.2000,83.1600,0.000133
FILLER_17_441,VSS,Metal1,219.1260,82.6990,0.000133
FILLER_17_421,VSS,Metal1,208.7880,82.7830,0.000194
FILLER_17_414,VSS,Metal1,206.1660,82.6990,0.000194
FILLER_17_401,VSS,Metal1,198.4800,83.1600,0.000233
FILLER_17_399,VSS,Metal1,197.7600,83.1600,0.000233
FILLER_17_369,VSS,Metal1,183.8280,82.7830,0.000133
FILLER_17_362,VSS,Metal1,181.2060,82.6990,0.000076
FILLER_17_355,VSS,Metal1,177.8460,82.6990,0.000076
FILLER_17_348,VSS,Metal1,174.4860,82.6990,0.000091
FILLER_17_341,VSS,Metal1,171.1260,82.6990,0.000226
FILLER_17_330,VSS,Metal1,164.4000,83.1600,0.000265
FILLER_17_326,VSS,Metal1,163.1880,82.7830,0.000420
FILLER_17_319,VSS,Metal1,160.5660,82.6990,0.000426
FILLER_17_312,VSS,Metal1,157.2060,82.6990,0.000489
FILLER_17_305,VSS,Metal1,153.8460,82.6990,0.000551
FILLER_17_267,VSS,Metal1,134.1600,83.1600,0.000816
FILLER_17_260,VSS,Metal1,132.2460,82.6990,0.000816
FILLER_17_236,VSS,Metal1,120.7260,82.6990,0.000636
FILLER_17_229,VSS,Metal1,117.3660,82.6990,0.000633
FILLER_17_222,VSS,Metal1,114.0060,82.6990,0.000431
FILLER_17_215,VSS,Metal1,110.6460,82.6990,0.000429
FILLER_17_208,VSS,Metal1,107.2860,82.6990,0.000428
FILLER_17_188,VSS,Metal1,96.2400,83.1600,0.000093
FILLER_17_186,VSS,Metal1,95.5200,83.1600,0.000103
FILLER_17_179,VSS,Metal1,93.3660,82.6990,0.000103
FILLER_17_172,VSS,Metal1,90.0060,82.6990,0.000103
FILLER_17_165,VSS,Metal1,86.6460,82.6990,0.000103
FILLER_17_158,VSS,Metal1,83.2860,82.6990,0.000118
FILLER_17_144,VSS,Metal1,75.1200,83.1600,0.000323
FILLER_17_142,VSS,Metal1,74.4000,83.1600,0.000324
FILLER_17_135,VSS,Metal1,72.2460,82.6990,0.000325
FILLER_17_106,VSS,Metal1,57.1200,83.1600,0.000312
FILLER_17_102,VSS,Metal1,55.6680,82.7830,0.000312
FILLER_17_95,VSS,Metal1,53.0460,82.6990,0.000243
FILLER_17_88,VSS,Metal1,49.6860,82.6990,0.000228
FILLER_17_81,VSS,Metal1,46.3260,82.6990,0.000217
FILLER_17_74,VSS,Metal1,42.9660,82.6990,0.000216
FILLER_17_61,VSS,Metal1,35.2800,83.1600,0.000141
FILLER_17_38,VSS,Metal1,24.2400,83.1600,0.000458
FILLER_17_34,VSS,Metal1,23.0280,82.7830,0.000458
FILLER_17_0,VSS,Metal1,6.7080,82.7830,0.000710
FILLER_16_619,VSS,Metal1,303.3600,75.6000,0.000815
FILLER_16_612,VSS,Metal1,301.2060,76.0600,0.000791
FILLER_16_605,VSS,Metal1,297.8460,76.0600,0.000706
FILLER_16_598,VSS,Metal1,294.4860,76.0600,0.000621
FILLER_16_591,VSS,Metal1,291.1260,76.0600,0.000594
FILLER_16_584,VSS,Metal1,287.7660,76.0600,0.000566
FILLER_16_577,VSS,Metal1,284.4060,76.0600,0.000504
FILLER_16_560,VSS,Metal1,274.8000,75.6000,0.000337
FILLER_16_558,VSS,Metal1,274.0800,75.6000,0.000293
FILLER_16_548,VSS,Metal1,269.0400,75.6000,0.000291
FILLER_16_546,VSS,Metal1,268.3200,75.6000,0.000263
FILLER_16_526,VSS,Metal1,258.7200,75.6000,0.000196
FILLER_16_522,VSS,Metal1,257.2680,75.9760,0.000174
FILLER_16_518,VSS,Metal1,254.6400,75.6000,0.000102
FILLER_16_516,VSS,Metal1,253.9200,75.6000,0.000102
FILLER_16_509,VSS,Metal1,250.3200,75.6000,0.000051
FILLER_16_502,VSS,Metal1,248.4060,76.0600,0.000051
FILLER_16_495,VSS,Metal1,245.0460,76.0600,0.000075
FILLER_16_488,VSS,Metal1,241.6860,76.0600,0.000098
FILLER_16_481,VSS,Metal1,238.3260,76.0600,0.000105
FILLER_16_475,VSS,Metal1,234.0000,75.6000,0.000109
FILLER_16_471,VSS,Metal1,232.7880,75.9760,0.000109
FILLER_16_464,VSS,Metal1,230.1660,76.0600,0.000108
FILLER_16_457,VSS,Metal1,226.8060,76.0600,0.000105
FILLER_16_450,VSS,Metal1,223.4460,76.0600,0.000104
FILLER_16_443,VSS,Metal1,220.0860,76.0600,0.000101
FILLER_16_430,VSS,Metal1,213.8460,76.0600,0.000096
FILLER_16_423,VSS,Metal1,210.4860,76.0600,0.000092
FILLER_16_416,VSS,Metal1,207.1260,76.0600,0.000089
FILLER_16_409,VSS,Metal1,203.7660,76.0600,0.000085
FILLER_16_402,VSS,Metal1,199.2000,75.6000,0.000055
FILLER_16_395,VSS,Metal1,197.0460,76.0600,0.000051
FILLER_16_388,VSS,Metal1,193.6860,76.0600,0.000048
FILLER_16_382,VSS,Metal1,189.3600,75.6000,0.000046
FILLER_16_375,VSS,Metal1,187.4460,76.0600,0.000046
FILLER_16_368,VSS,Metal1,184.0860,76.0600,0.000046
FILLER_16_361,VSS,Metal1,180.7260,76.0600,0.000046
FILLER_16_351,VSS,Metal1,174.4800,75.6000,0.000035
FILLER_16_344,VSS,Metal1,172.5660,76.0600,0.000051
FILLER_16_337,VSS,Metal1,169.2060,76.0600,0.000069
FILLER_16_325,VSS,Metal1,162.0000,75.6000,0.000186
FILLER_16_321,VSS,Metal1,160.7880,75.9760,0.000186
FILLER_16_314,VSS,Metal1,158.1660,76.0600,0.000204
FILLER_16_307,VSS,Metal1,154.8060,76.0600,0.000204
FILLER_16_300,VSS,Metal1,151.4460,76.0600,0.000223
FILLER_16_293,VSS,Metal1,148.0860,76.0600,0.000229
FILLER_16_286,VSS,Metal1,144.7260,76.0600,0.000257
FILLER_16_269,VSS,Metal1,135.1200,75.6000,0.000267
FILLER_16_267,VSS,Metal1,134.4000,75.6000,0.000267
FILLER_16_256,VSS,Metal1,128.8800,75.6000,0.000266
FILLER_16_246,VSS,Metal1,124.0800,75.6000,0.000265
FILLER_16_232,VSS,Metal1,118.0680,75.9760,0.000265
FILLER_16_225,VSS,Metal1,115.4460,76.0600,0.000265
FILLER_16_218,VSS,Metal1,112.0860,76.0600,0.000223
FILLER_16_211,VSS,Metal1,108.7260,76.0600,0.000207
FILLER_16_204,VSS,Metal1,105.3660,76.0600,0.000192
FILLER_16_193,VSS,Metal1,100.0860,76.0600,0.000163
FILLER_16_186,VSS,Metal1,96.7260,76.0600,0.000165
FILLER_16_179,VSS,Metal1,93.3660,76.0600,0.000167
FILLER_16_147,VSS,Metal1,76.8000,75.6000,0.000560
FILLER_16_113,VSS,Metal1,60.9480,75.9760,0.000539
FILLER_16_109,VSS,Metal1,58.3200,75.6000,0.000539
FILLER_16_105,VSS,Metal1,57.1080,75.9760,0.000463
FILLER_16_98,VSS,Metal1,54.4860,76.0600,0.000462
FILLER_16_38,VSS,Metal1,24.4800,75.6000,0.000089
FILLER_16_34,VSS,Metal1,23.0280,75.9760,0.000089
FILLER_16_21,VSS,Metal1,16.7880,75.9760,0.000150
FILLER_16_7,VSS,Metal1,10.0680,75.9760,0.000153
FILLER_16_0,VSS,Metal1,7.4460,76.0600,0.000153
FILLER_15_647,VSS,Metal1,316.5600,75.6000,0.000865
FILLER_15_631,VSS,Metal1,310.3260,75.1390,0.000865
FILLER_15_627,VSS,Metal1,306.9600,75.6000,0.000865
FILLER_15_623,VSS,Metal1,305.7480,75.2230,0.000853
FILLER_15_613,VSS,Metal1,300.4800,75.6000,0.000791
FILLER_15_606,VSS,Metal1,298.3260,75.1390,0.000708
FILLER_15_599,VSS,Metal1,294.9660,75.1390,0.000623
FILLER_15_594,VSS,Metal1,291.1200,75.6000,0.000594
FILLER_15_592,VSS,Metal1,290.4000,75.6000,0.000594
FILLER_15_587,VSS,Metal1,287.7600,75.6000,0.000566
FILLER_15_583,VSS,Metal1,286.5480,75.2230,0.000566
FILLER_15_576,VSS,Metal1,283.9260,75.1390,0.000502
FILLER_15_569,VSS,Metal1,280.5660,75.1390,0.000463
FILLER_15_562,VSS,Metal1,277.2060,75.1390,0.000391
FILLER_15_557,VSS,Metal1,273.3600,75.6000,0.000293
FILLER_15_555,VSS,Metal1,272.6400,75.6000,0.000291
FILLER_15_548,VSS,Metal1,270.4860,75.1390,0.000291
FILLER_15_541,VSS,Metal1,267.1260,75.1390,0.000263
FILLER_15_534,VSS,Metal1,263.7660,75.1390,0.000234
FILLER_15_527,VSS,Metal1,260.4060,75.1390,0.000212
FILLER_15_520,VSS,Metal1,257.0460,75.1390,0.000174
FILLER_15_514,VSS,Metal1,252.9600,75.6000,0.000033
FILLER_15_510,VSS,Metal1,251.5080,75.2230,0.000034
FILLER_15_503,VSS,Metal1,248.8860,75.1390,0.000051
FILLER_15_496,VSS,Metal1,245.5260,75.1390,0.000074
FILLER_15_489,VSS,Metal1,242.1660,75.1390,0.000097
FILLER_15_468,VSS,Metal1,230.8800,75.6000,0.000108
FILLER_15_464,VSS,Metal1,229.4280,75.2230,0.000108
FILLER_15_454,VSS,Metal1,224.1600,75.6000,0.000104
FILLER_15_450,VSS,Metal1,222.7080,75.2230,0.000104
FILLER_15_443,VSS,Metal1,220.0860,75.1390,0.000101
FILLER_15_436,VSS,Metal1,216.7260,75.1390,0.000099
FILLER_15_429,VSS,Metal1,213.3660,75.1390,0.000096
FILLER_15_422,VSS,Metal1,210.0060,75.1390,0.000092
FILLER_15_415,VSS,Metal1,206.6460,75.1390,0.000089
FILLER_15_408,VSS,Metal1,203.2860,75.1390,0.000085
FILLER_15_401,VSS,Metal1,199.9260,75.1390,0.000055
FILLER_15_394,VSS,Metal1,196.5660,75.1390,0.000051
FILLER_15_387,VSS,Metal1,193.2060,75.1390,0.000048
FILLER_15_380,VSS,Metal1,189.8460,75.1390,0.000046
FILLER_15_373,VSS,Metal1,186.4860,75.1390,0.000046
FILLER_15_366,VSS,Metal1,183.1260,75.1390,0.000046
FILLER_15_355,VSS,Metal1,176.4000,75.6000,0.000031
FILLER_15_351,VSS,Metal1,175.1880,75.2230,0.000035
FILLER_15_344,VSS,Metal1,172.5660,75.1390,0.000051
FILLER_15_337,VSS,Metal1,169.2060,75.1390,0.000069
FILLER_15_330,VSS,Metal1,165.8460,75.1390,0.000186
FILLER_15_323,VSS,Metal1,162.4860,75.1390,0.000186
FILLER_15_308,VSS,Metal1,154.5480,75.2230,0.000204
FILLER_15_301,VSS,Metal1,151.9260,75.1390,0.000222
FILLER_15_293,VSS,Metal1,147.3480,75.2230,0.000229
FILLER_15_286,VSS,Metal1,144.7260,75.1390,0.000257
FILLER_15_279,VSS,Metal1,141.3660,75.1390,0.000262
FILLER_15_273,VSS,Metal1,137.2800,75.6000,0.000267
FILLER_15_269,VSS,Metal1,135.8280,75.2230,0.000267
FILLER_15_253,VSS,Metal1,128.1480,75.2230,0.000266
FILLER_15_218,VSS,Metal1,110.8800,75.6000,0.000223
FILLER_15_211,VSS,Metal1,108.7260,75.1390,0.000207
FILLER_15_204,VSS,Metal1,105.3660,75.1390,0.000192
FILLER_15_197,VSS,Metal1,102.0060,75.1390,0.000163
FILLER_15_190,VSS,Metal1,98.6460,75.1390,0.000165
FILLER_15_183,VSS,Metal1,95.2860,75.1390,0.000167
FILLER_15_176,VSS,Metal1,91.9260,75.1390,0.000170
FILLER_15_160,VSS,Metal1,84.2460,75.1390,0.000170
FILLER_15_146,VSS,Metal1,76.7880,75.2230,0.000560
FILLER_15_136,VSS,Metal1,71.2800,75.6000,0.000573
FILLER_15_132,VSS,Metal1,70.0680,75.2230,0.000573
FILLER_15_120,VSS,Metal1,63.8400,75.6000,0.000557
FILLER_15_116,VSS,Metal1,62.3880,75.2230,0.000556
FILLER_15_109,VSS,Metal1,59.7660,75.1390,0.000539
FILLER_15_102,VSS,Metal1,56.4060,75.1390,0.000462
FILLER_15_92,VSS,Metal1,50.1600,75.6000,0.000373
FILLER_15_90,VSS,Metal1,49.4400,75.6000,0.000373
FILLER_15_80,VSS,Metal1,44.4000,75.6000,0.000373
FILLER_15_78,VSS,Metal1,43.6800,75.6000,0.000373
FILLER_15_74,VSS,Metal1,41.5200,75.6000,0.000373
FILLER_15_57,VSS,Metal1,34.0680,75.2230,0.000300
FILLER_15_49,VSS,Metal1,30.2280,75.2230,0.000109
FILLER_15_38,VSS,Metal1,24.4800,75.6000,0.000089
FILLER_15_34,VSS,Metal1,23.0280,75.2230,0.000089
FILLER_15_23,VSS,Metal1,17.0400,75.6000,0.000150
FILLER_15_21,VSS,Metal1,16.3200,75.6000,0.000150
FILLER_15_14,VSS,Metal1,14.1660,75.1390,0.000153
FILLER_15_7,VSS,Metal1,10.8060,75.1390,0.000153
FILLER_15_0,VSS,Metal1,7.4460,75.1390,0.000153
FILLER_14_651,VSS,Metal1,318.4800,68.0400,0.001145
FILLER_14_644,VSS,Metal1,316.5660,68.5000,0.001145
FILLER_14_634,VSS,Metal1,310.3200,68.0400,0.001143
FILLER_14_632,VSS,Metal1,309.6000,68.0400,0.001143
FILLER_14_625,VSS,Metal1,307.4460,68.5000,0.001143
FILLER_14_618,VSS,Metal1,304.0860,68.5000,0.001080
FILLER_14_611,VSS,Metal1,300.7260,68.5000,0.001080
FILLER_14_604,VSS,Metal1,297.3660,68.5000,0.001030
FILLER_14_587,VSS,Metal1,288.0000,68.0400,0.000348
FILLER_14_577,VSS,Metal1,282.9600,68.0400,0.000322
FILLER_14_573,VSS,Metal1,281.7480,68.4160,0.000310
FILLER_14_566,VSS,Metal1,279.1260,68.5000,0.000282
FILLER_14_559,VSS,Metal1,275.7660,68.5000,0.000252
FILLER_14_552,VSS,Metal1,272.4060,68.5000,0.000142
FILLER_14_545,VSS,Metal1,269.0460,68.5000,0.000105
FILLER_14_538,VSS,Metal1,265.6860,68.5000,0.000105
FILLER_14_531,VSS,Metal1,262.3260,68.5000,0.000105
FILLER_14_524,VSS,Metal1,258.9660,68.5000,0.000105
FILLER_14_497,VSS,Metal1,245.2680,68.4160,0.000079
FILLER_14_490,VSS,Metal1,242.6460,68.5000,0.000079
FILLER_14_483,VSS,Metal1,239.2860,68.5000,0.000210
FILLER_14_476,VSS,Metal1,235.9260,68.5000,0.000210
FILLER_14_469,VSS,Metal1,232.5660,68.5000,0.000210
FILLER_14_462,VSS,Metal1,229.2060,68.5000,0.000213
FILLER_14_453,VSS,Metal1,223.4400,68.0400,0.000223
FILLER_14_449,VSS,Metal1,222.2280,68.4160,0.000224
FILLER_14_442,VSS,Metal1,219.6060,68.5000,0.000224
FILLER_14_437,VSS,Metal1,215.7600,68.0400,0.000224
FILLER_14_433,VSS,Metal1,214.5480,68.4160,0.000224
FILLER_14_426,VSS,Metal1,211.9260,68.5000,0.000225
FILLER_14_419,VSS,Metal1,208.5660,68.5000,0.000225
FILLER_14_412,VSS,Metal1,205.2060,68.5000,0.000225
FILLER_14_405,VSS,Metal1,201.8460,68.5000,0.000198
FILLER_14_398,VSS,Metal1,198.4860,68.5000,0.000194
FILLER_14_391,VSS,Metal1,195.1260,68.5000,0.000146
FILLER_14_384,VSS,Metal1,191.7660,68.5000,0.000133
FILLER_14_379,VSS,Metal1,187.9200,68.0400,0.000091
FILLER_14_377,VSS,Metal1,187.2000,68.0400,0.000090
FILLER_14_370,VSS,Metal1,185.0460,68.5000,0.000068
FILLER_14_359,VSS,Metal1,178.3200,68.0400,0.000056
FILLER_14_357,VSS,Metal1,177.6000,68.0400,0.000044
FILLER_14_346,VSS,Metal1,172.3200,68.0400,0.000074
FILLER_14_342,VSS,Metal1,170.8680,68.4160,0.000074
FILLER_14_335,VSS,Metal1,168.2460,68.5000,0.000074
FILLER_14_319,VSS,Metal1,160.5660,68.5000,0.000230
FILLER_14_312,VSS,Metal1,157.2060,68.5000,0.000279
FILLER_14_287,VSS,Metal1,144.0000,68.0400,0.000234
FILLER_14_283,VSS,Metal1,142.5480,68.4160,0.000234
FILLER_14_270,VSS,Metal1,135.6000,68.0400,0.000221
FILLER_14_266,VSS,Metal1,134.3880,68.4160,0.000221
FILLER_14_259,VSS,Metal1,130.5600,68.0400,0.000221
FILLER_14_249,VSS,Metal1,126.9660,68.5000,0.000177
FILLER_14_190,VSS,Metal1,97.4400,68.0400,0.000177
FILLER_14_177,VSS,Metal1,90.9600,68.0400,0.000186
FILLER_14_175,VSS,Metal1,90.2400,68.0400,0.000186
FILLER_14_168,VSS,Metal1,88.0860,68.5000,0.000186
FILLER_14_161,VSS,Metal1,84.7260,68.5000,0.000186
FILLER_14_154,VSS,Metal1,81.3660,68.5000,0.000189
FILLER_14_147,VSS,Metal1,78.0060,68.5000,0.000205
FILLER_14_140,VSS,Metal1,74.6460,68.5000,0.000205
FILLER_14_133,VSS,Metal1,71.2860,68.5000,0.000206
FILLER_14_126,VSS,Metal1,67.9260,68.5000,0.000206
FILLER_14_119,VSS,Metal1,64.5660,68.5000,0.000207
FILLER_14_109,VSS,Metal1,58.3200,68.0400,0.000207
FILLER_14_104,VSS,Metal1,55.9200,68.0400,0.000207
FILLER_14_100,VSS,Metal1,54.7080,68.4160,0.000207
FILLER_14_93,VSS,Metal1,52.0860,68.5000,0.000205
FILLER_14_80,VSS,Metal1,45.1080,68.4160,0.000161
FILLER_14_73,VSS,Metal1,42.4860,68.5000,0.000088
FILLER_14_66,VSS,Metal1,39.1260,68.5000,0.000080
FILLER_14_59,VSS,Metal1,35.7660,68.5000,0.000072
FILLER_14_52,VSS,Metal1,32.4060,68.5000,0.000056
FILLER_14_20,VSS,Metal1,15.8400,68.0400,0.000061
FILLER_14_9,VSS,Metal1,10.3200,68.0400,0.000061
FILLER_14_7,VSS,Metal1,9.6000,68.0400,0.000061
FILLER_14_0,VSS,Metal1,7.4460,68.5000,0.000061
FILLER_13_609,VSS,Metal1,298.5600,68.0400,0.001030
FILLER_13_602,VSS,Metal1,296.4060,67.5790,0.001030
FILLER_13_595,VSS,Metal1,293.0460,67.5790,0.000445
FILLER_13_581,VSS,Metal1,284.8800,68.0400,0.000325
FILLER_13_577,VSS,Metal1,283.6680,67.6630,0.000322
FILLER_13_552,VSS,Metal1,270.9600,68.0400,0.000142
FILLER_13_550,VSS,Metal1,270.2400,68.0400,0.000105
FILLER_13_543,VSS,Metal1,268.0860,67.5790,0.000105
FILLER_13_536,VSS,Metal1,264.7260,67.5790,0.000105
FILLER_13_529,VSS,Metal1,261.3660,67.5790,0.000105
FILLER_13_522,VSS,Metal1,258.0060,67.5790,0.000105
FILLER_13_499,VSS,Metal1,245.5200,68.0400,0.000079
FILLER_13_495,VSS,Metal1,244.3080,67.6630,0.000079
FILLER_13_488,VSS,Metal1,240.2400,68.0400,0.000210
FILLER_13_481,VSS,Metal1,238.3260,67.5790,0.000210
FILLER_13_474,VSS,Metal1,234.9660,67.5790,0.000210
FILLER_13_458,VSS,Metal1,225.8400,68.0400,0.000223
FILLER_13_451,VSS,Metal1,222.7200,68.0400,0.000224
FILLER_13_447,VSS,Metal1,221.2680,67.6630,0.000224
FILLER_13_430,VSS,Metal1,212.4000,68.0400,0.000225
FILLER_13_428,VSS,Metal1,211.6800,68.0400,0.000225
FILLER_13_421,VSS,Metal1,208.3200,68.0400,0.000225
FILLER_13_417,VSS,Metal1,206.8680,67.6630,0.000225
FILLER_13_402,VSS,Metal1,199.6680,67.6630,0.000194
FILLER_13_396,VSS,Metal1,196.0800,68.0400,0.000146
FILLER_13_394,VSS,Metal1,195.3600,68.0400,0.000146
FILLER_13_372,VSS,Metal1,185.2680,67.6630,0.000068
FILLER_13_365,VSS,Metal1,182.6460,67.5790,0.000068
FILLER_13_358,VSS,Metal1,179.2860,67.5790,0.000056
FILLER_13_351,VSS,Metal1,174.7200,68.0400,0.000074
FILLER_13_330,VSS,Metal1,164.4000,68.0400,0.000143
FILLER_13_281,VSS,Metal1,141.1200,68.0400,0.000222
FILLER_13_253,VSS,Metal1,127.4400,68.0400,0.000177
FILLER_13_226,VSS,Metal1,114.7200,68.0400,0.000172
FILLER_13_219,VSS,Metal1,112.5660,67.5790,0.000172
FILLER_13_155,VSS,Metal1,80.4000,68.0400,0.000189
FILLER_13_153,VSS,Metal1,79.6800,68.0400,0.000196
FILLER_13_143,VSS,Metal1,74.6400,68.0400,0.000205
FILLER_13_136,VSS,Metal1,72.7260,67.5790,0.000205
FILLER_13_129,VSS,Metal1,69.3660,67.5790,0.000206
FILLER_13_122,VSS,Metal1,66.0060,67.5790,0.000206
FILLER_13_91,VSS,Metal1,49.6800,68.0400,0.000194
FILLER_13_87,VSS,Metal1,48.4680,67.6630,0.000190
FILLER_13_80,VSS,Metal1,45.8460,67.5790,0.000161
FILLER_13_73,VSS,Metal1,42.4860,67.5790,0.000088
FILLER_13_66,VSS,Metal1,39.1260,67.5790,0.000080
FILLER_13_59,VSS,Metal1,35.7660,67.5790,0.000072
FILLER_13_54,VSS,Metal1,31.9200,68.0400,0.000056
FILLER_13_47,VSS,Metal1,30.0060,67.5790,0.000056
FILLER_13_40,VSS,Metal1,26.6460,67.5790,0.000040
FILLER_13_33,VSS,Metal1,23.2860,67.5790,0.000056
FILLER_13_4,VSS,Metal1,8.1600,68.0400,0.000061
FILLER_13_0,VSS,Metal1,6.7080,67.6630,0.000061
FILLER_12_651,VSS,Metal1,318.4800,60.4800,0.000299
FILLER_12_647,VSS,Metal1,317.2680,60.8560,0.000299
FILLER_12_640,VSS,Metal1,314.6460,60.9400,0.000299
FILLER_12_633,VSS,Metal1,311.2860,60.9400,0.000299
FILLER_12_626,VSS,Metal1,307.1880,60.8560,0.000299
FILLER_12_621,VSS,Metal1,304.3200,60.4800,0.000299
FILLER_12_609,VSS,Metal1,298.5600,60.4800,0.000292
FILLER_12_602,VSS,Metal1,296.4060,60.9400,0.000292
FILLER_12_589,VSS,Metal1,288.7200,60.4800,0.000253
FILLER_12_587,VSS,Metal1,288.0000,60.4800,0.000253
FILLER_12_580,VSS,Metal1,284.6400,60.4800,0.000246
FILLER_12_576,VSS,Metal1,283.1880,60.8560,0.000242
FILLER_12_569,VSS,Metal1,280.5660,60.9400,0.000242
FILLER_12_534,VSS,Metal1,262.5600,60.4800,0.000085
FILLER_12_529,VSS,Metal1,259.9200,60.4800,0.000076
FILLER_12_527,VSS,Metal1,259.2000,60.4800,0.000076
FILLER_12_520,VSS,Metal1,257.0460,60.9400,0.000064
FILLER_12_490,VSS,Metal1,241.9080,60.8560,0.000087
FILLER_12_483,VSS,Metal1,239.2860,60.9400,0.000087
FILLER_12_471,VSS,Metal1,232.7880,60.8560,0.000097
FILLER_12_462,VSS,Metal1,227.7600,60.4800,0.000273
FILLER_12_458,VSS,Metal1,226.5480,60.8560,0.000274
FILLER_12_451,VSS,Metal1,223.9260,60.9400,0.000373
FILLER_12_444,VSS,Metal1,220.5660,60.9400,0.000374
FILLER_12_438,VSS,Metal1,216.2400,60.4800,0.000404
FILLER_12_434,VSS,Metal1,215.0280,60.8560,0.000404
FILLER_12_427,VSS,Metal1,212.4060,60.9400,0.000418
FILLER_12_418,VSS,Metal1,206.6400,60.4800,0.000615
FILLER_12_414,VSS,Metal1,205.4280,60.8560,0.000616
FILLER_12_402,VSS,Metal1,199.2000,60.4800,0.000612
FILLER_12_398,VSS,Metal1,197.7480,60.8560,0.000612
FILLER_12_393,VSS,Metal1,194.6400,60.4800,0.000598
FILLER_12_386,VSS,Metal1,192.7260,60.9400,0.000592
FILLER_12_380,VSS,Metal1,188.4000,60.4800,0.000186
FILLER_12_376,VSS,Metal1,187.1880,60.8560,0.000064
FILLER_12_369,VSS,Metal1,184.5660,60.9400,0.000063
FILLER_12_362,VSS,Metal1,181.2060,60.9400,0.000062
FILLER_12_350,VSS,Metal1,174.0000,60.4800,0.000042
FILLER_12_348,VSS,Metal1,173.2800,60.4800,0.000042
FILLER_12_317,VSS,Metal1,158.1600,60.4800,0.000065
FILLER_12_310,VSS,Metal1,156.2460,60.9400,0.000069
FILLER_12_303,VSS,Metal1,151.4400,60.4800,0.000181
FILLER_12_299,VSS,Metal1,150.2280,60.8560,0.000235
FILLER_12_292,VSS,Metal1,146.8680,60.8560,0.000298
FILLER_12_285,VSS,Metal1,144.2460,60.9400,0.000298
FILLER_12_269,VSS,Metal1,135.1200,60.4800,0.000303
FILLER_12_265,VSS,Metal1,133.9080,60.8560,0.000307
FILLER_12_254,VSS,Metal1,127.9200,60.4800,0.000308
FILLER_12_233,VSS,Metal1,118.0800,60.4800,0.000267
FILLER_12_226,VSS,Metal1,115.9260,60.9400,0.000169
FILLER_12_219,VSS,Metal1,112.5660,60.9400,0.000168
FILLER_12_212,VSS,Metal1,109.2060,60.9400,0.000136
FILLER_12_191,VSS,Metal1,97.9200,60.4800,0.000121
FILLER_12_180,VSS,Metal1,92.4000,60.4800,0.000213
FILLER_12_178,VSS,Metal1,91.6800,60.4800,0.000213
FILLER_12_164,VSS,Metal1,85.4280,60.8560,0.000354
FILLER_12_157,VSS,Metal1,82.0680,60.8560,0.000441
FILLER_12_126,VSS,Metal1,66.4800,60.4800,0.000422
FILLER_12_81,VSS,Metal1,45.1200,60.4800,0.000287
FILLER_12_77,VSS,Metal1,43.6680,60.8560,0.000266
FILLER_12_40,VSS,Metal1,26.6460,60.9400,0.000066
FILLER_12_33,VSS,Metal1,23.2860,60.9400,0.000087
FILLER_12_23,VSS,Metal1,17.0400,60.4800,0.000090
FILLER_12_16,VSS,Metal1,15.1260,60.9400,0.000090
FILLER_12_11,VSS,Metal1,11.5200,60.4800,0.000090
FILLER_12_7,VSS,Metal1,10.0680,60.8560,0.000090
FILLER_12_0,VSS,Metal1,7.4460,60.9400,0.000090
FILLER_11_651,VSS,Metal1,318.4800,60.4800,0.000299
FILLER_11_649,VSS,Metal1,317.7600,60.4800,0.000299
FILLER_11_642,VSS,Metal1,315.6060,60.0190,0.000299
FILLER_11_635,VSS,Metal1,312.2460,60.0190,0.000299
FILLER_11_628,VSS,Metal1,308.8860,60.0190,0.000299
FILLER_11_621,VSS,Metal1,305.5260,60.0190,0.000299
FILLER_11_606,VSS,Metal1,298.3260,60.0190,0.000292
FILLER_11_595,VSS,Metal1,292.3080,60.1030,0.000282
FILLER_11_590,VSS,Metal1,289.2000,60.4800,0.000253
FILLER_11_588,VSS,Metal1,288.4800,60.4800,0.000253
FILLER_11_581,VSS,Metal1,286.3260,60.0190,0.000249
FILLER_11_574,VSS,Metal1,282.9660,60.0190,0.000242
FILLER_11_568,VSS,Metal1,278.8800,60.4800,0.000239
FILLER_11_551,VSS,Metal1,271.1880,60.1030,0.000228
FILLER_11_544,VSS,Metal1,268.5660,60.0190,0.000138
FILLER_11_534,VSS,Metal1,262.3200,60.4800,0.000085
FILLER_11_522,VSS,Metal1,257.2680,60.1030,0.000064
FILLER_11_512,VSS,Metal1,252.0000,60.4800,0.000031
FILLER_11_505,VSS,Metal1,249.8460,60.0190,0.000031
FILLER_11_498,VSS,Metal1,246.4860,60.0190,0.000034
FILLER_11_492,VSS,Metal1,242.4000,60.4800,0.000087
FILLER_11_485,VSS,Metal1,240.2460,60.0190,0.000087
FILLER_11_478,VSS,Metal1,236.8860,60.0190,0.000087
FILLER_11_471,VSS,Metal1,233.5260,60.0190,0.000097
FILLER_11_458,VSS,Metal1,225.8400,60.4800,0.000274
FILLER_11_454,VSS,Metal1,224.6280,60.1030,0.000372
FILLER_11_447,VSS,Metal1,222.0060,60.0190,0.000373
FILLER_11_440,VSS,Metal1,218.6460,60.0190,0.000374
FILLER_11_433,VSS,Metal1,215.2860,60.0190,0.000404
FILLER_11_426,VSS,Metal1,210.4800,60.4800,0.000615
