Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_12_576,VDD,Metal1,283.2110,63.6630,1.199478
FILLER_12_569,VDD,Metal1,280.5690,63.6610,1.199530
FILLER_12_534,VDD,Metal1,262.5600,64.2600,1.199681
FILLER_12_529,VDD,Metal1,259.9200,64.2600,1.199681
FILLER_12_527,VDD,Metal1,259.2000,64.2600,1.199705
FILLER_12_520,VDD,Metal1,257.0490,63.6610,1.199718
FILLER_12_490,VDD,Metal1,241.9310,63.6630,1.199866
FILLER_12_483,VDD,Metal1,239.2890,63.6610,1.199380
FILLER_12_471,VDD,Metal1,232.8110,63.6630,1.199367
FILLER_12_462,VDD,Metal1,227.7600,64.2600,1.199354
FILLER_12_458,VDD,Metal1,226.5710,63.6630,1.199343
FILLER_12_451,VDD,Metal1,223.9290,63.6610,1.199159
FILLER_12_444,VDD,Metal1,220.5690,63.6610,1.199000
FILLER_12_438,VDD,Metal1,216.2400,64.2600,1.198998
FILLER_12_434,VDD,Metal1,215.0510,63.6630,1.198998
FILLER_12_427,VDD,Metal1,212.4090,63.6610,1.198954
FILLER_12_418,VDD,Metal1,206.6400,64.2600,1.198954
FILLER_12_414,VDD,Metal1,205.4510,63.6630,1.198954
FILLER_12_402,VDD,Metal1,199.2000,64.2600,1.199074
FILLER_12_398,VDD,Metal1,197.7710,63.6630,1.199094
FILLER_12_393,VDD,Metal1,194.6400,64.2600,1.199164
FILLER_12_386,VDD,Metal1,192.7290,63.6610,1.199206
FILLER_12_380,VDD,Metal1,188.4000,64.2600,1.199226
FILLER_12_376,VDD,Metal1,187.2110,63.6630,1.199247
FILLER_12_369,VDD,Metal1,184.5690,63.6610,1.199673
FILLER_12_362,VDD,Metal1,181.2090,63.6610,1.199728
FILLER_12_350,VDD,Metal1,174.0000,64.2600,1.199904
FILLER_12_348,VDD,Metal1,173.2800,64.2600,1.199904
FILLER_12_317,VDD,Metal1,158.1600,64.2600,1.199858
FILLER_12_310,VDD,Metal1,156.2490,63.6610,1.199858
FILLER_12_303,VDD,Metal1,151.4400,64.2600,1.199858
FILLER_12_299,VDD,Metal1,150.2510,63.6630,1.199858
FILLER_12_292,VDD,Metal1,146.8910,63.6630,1.199855
FILLER_12_285,VDD,Metal1,144.2490,63.6610,1.199839
FILLER_12_269,VDD,Metal1,135.1200,64.2600,1.199820
FILLER_12_265,VDD,Metal1,133.9310,63.6630,1.199820
FILLER_12_254,VDD,Metal1,127.9200,64.2600,1.199820
FILLER_12_233,VDD,Metal1,118.0800,64.2600,1.199735
FILLER_12_226,VDD,Metal1,115.9290,63.6610,1.199740
FILLER_12_219,VDD,Metal1,112.5690,63.6610,1.199768
FILLER_12_212,VDD,Metal1,109.2090,63.6610,1.199797
FILLER_12_191,VDD,Metal1,97.9200,64.2600,1.199876
FILLER_12_180,VDD,Metal1,92.4000,64.2600,1.199786
FILLER_12_178,VDD,Metal1,91.6800,64.2600,1.199786
FILLER_12_164,VDD,Metal1,85.4510,63.6630,1.199786
FILLER_12_157,VDD,Metal1,82.0910,63.6630,1.199786
FILLER_12_126,VDD,Metal1,66.4800,64.2600,1.199666
FILLER_12_81,VDD,Metal1,45.1200,64.2600,1.199732
FILLER_12_77,VDD,Metal1,43.6910,63.6630,1.199733
FILLER_12_40,VDD,Metal1,26.6490,63.6610,1.199746
FILLER_12_33,VDD,Metal1,23.2890,63.6610,1.199759
FILLER_12_23,VDD,Metal1,17.0400,64.2600,1.199964
FILLER_12_16,VDD,Metal1,15.1290,63.6610,1.199964
FILLER_12_11,VDD,Metal1,11.5200,64.2600,1.199964
FILLER_12_7,VDD,Metal1,10.0910,63.6630,1.199964
FILLER_12_0,VDD,Metal1,7.4490,63.6610,1.199964
FILLER_11_651,VDD,Metal1,318.4800,56.7000,1.199492
FILLER_11_649,VDD,Metal1,317.7600,56.7000,1.199492
FILLER_11_642,VDD,Metal1,315.6090,57.2980,1.199492
FILLER_11_635,VDD,Metal1,312.2490,57.2980,1.199492
FILLER_11_628,VDD,Metal1,308.8890,57.2980,1.199492
FILLER_11_621,VDD,Metal1,305.5290,57.2980,1.199492
FILLER_11_606,VDD,Metal1,298.3290,57.2980,1.199493
FILLER_11_595,VDD,Metal1,292.3310,57.2960,1.199496
FILLER_11_590,VDD,Metal1,289.2000,56.7000,1.199509
FILLER_11_588,VDD,Metal1,288.4800,56.7000,1.199509
FILLER_11_581,VDD,Metal1,286.3290,57.2980,1.199511
FILLER_11_574,VDD,Metal1,282.9690,57.2980,1.199513
FILLER_11_568,VDD,Metal1,278.8800,56.7000,1.199519
FILLER_11_551,VDD,Metal1,271.2110,57.2960,1.199757
FILLER_11_544,VDD,Metal1,268.5690,57.2980,1.199785
FILLER_11_534,VDD,Metal1,262.3200,56.7000,1.199798
FILLER_11_522,VDD,Metal1,257.2910,57.2960,1.199806
FILLER_11_512,VDD,Metal1,252.0000,56.7000,1.199972
FILLER_11_505,VDD,Metal1,249.8490,57.2980,1.199974
FILLER_11_498,VDD,Metal1,246.4890,57.2980,1.199980
FILLER_11_492,VDD,Metal1,242.4000,56.7000,1.199966
FILLER_11_485,VDD,Metal1,240.2490,57.2980,1.199966
FILLER_11_478,VDD,Metal1,236.8890,57.2980,1.199965
FILLER_11_471,VDD,Metal1,233.5290,57.2980,1.199963
FILLER_11_458,VDD,Metal1,225.8400,56.7000,1.199808
FILLER_11_454,VDD,Metal1,224.6510,57.2960,1.199808
FILLER_11_447,VDD,Metal1,222.0090,57.2980,1.199806
FILLER_11_440,VDD,Metal1,218.6490,57.2980,1.199802
FILLER_11_433,VDD,Metal1,215.2890,57.2980,1.199799
FILLER_11_426,VDD,Metal1,210.4800,56.7000,1.199797
FILLER_11_424,VDD,Metal1,209.7600,56.7000,1.199792
FILLER_11_417,VDD,Metal1,207.6090,57.2980,1.199792
FILLER_11_410,VDD,Metal1,204.2490,57.2980,1.199792
FILLER_11_400,VDD,Metal1,199.4490,57.2980,1.199794
FILLER_11_394,VDD,Metal1,195.1200,56.7000,1.199801
FILLER_11_392,VDD,Metal1,194.4000,56.7000,1.199801
FILLER_11_382,VDD,Metal1,189.3600,56.7000,1.199862
FILLER_11_380,VDD,Metal1,188.6400,56.7000,1.199864
FILLER_11_373,VDD,Metal1,186.4890,57.2980,1.199864
FILLER_11_366,VDD,Metal1,183.1290,57.2980,1.199875
FILLER_11_359,VDD,Metal1,179.7690,57.2980,1.199886
FILLER_11_352,VDD,Metal1,176.4090,57.2980,1.199898
FILLER_11_345,VDD,Metal1,173.0490,57.2980,1.199903
FILLER_11_338,VDD,Metal1,169.6890,57.2980,1.199917
FILLER_11_331,VDD,Metal1,166.3290,57.2980,1.199849
FILLER_11_324,VDD,Metal1,162.9690,57.2980,1.199781
FILLER_11_317,VDD,Metal1,159.6090,57.2980,1.199714
FILLER_11_310,VDD,Metal1,156.2490,57.2980,1.199646
FILLER_11_303,VDD,Metal1,152.8890,57.2980,1.199578
FILLER_11_296,VDD,Metal1,149.5290,57.2980,1.199510
FILLER_11_289,VDD,Metal1,146.1690,57.2980,1.199506
FILLER_11_282,VDD,Metal1,142.8090,57.2980,1.199503
FILLER_11_275,VDD,Metal1,139.4490,57.2980,1.199053
FILLER_11_268,VDD,Metal1,136.0890,57.2980,1.198995
FILLER_11_261,VDD,Metal1,132.7290,57.2980,1.198995
FILLER_11_254,VDD,Metal1,129.3690,57.2980,1.198995
FILLER_11_249,VDD,Metal1,125.5200,56.7000,1.198995
FILLER_11_242,VDD,Metal1,122.8910,57.2960,1.198995
FILLER_11_229,VDD,Metal1,116.6510,57.2960,1.198987
FILLER_11_222,VDD,Metal1,114.0090,57.2980,1.198987
FILLER_11_218,VDD,Metal1,110.6400,56.7000,1.198988
FILLER_11_211,VDD,Metal1,108.7290,57.2980,1.198988
FILLER_11_204,VDD,Metal1,105.3690,57.2980,1.198989
FILLER_11_197,VDD,Metal1,102.0090,57.2980,1.198993
FILLER_11_187,VDD,Metal1,96.0000,56.7000,1.199934
FILLER_11_181,VDD,Metal1,92.8800,56.7000,1.199936
FILLER_11_177,VDD,Metal1,91.6910,57.2960,1.199936
FILLER_11_170,VDD,Metal1,89.0490,57.2980,1.199936
FILLER_11_163,VDD,Metal1,85.6890,57.2980,1.199845
FILLER_11_125,VDD,Metal1,66.0000,56.7000,1.199837
FILLER_11_123,VDD,Metal1,65.2800,56.7000,1.199837
FILLER_11_82,VDD,Metal1,45.6000,56.7000,1.199869
FILLER_11_75,VDD,Metal1,43.4490,57.2980,1.199869
FILLER_11_47,VDD,Metal1,29.2910,57.2960,1.199953
FILLER_11_7,VDD,Metal1,9.3600,56.7000,1.199954
FILLER_11_0,VDD,Metal1,7.4490,57.2980,1.199954
FILLER_10_651,VDD,Metal1,318.4800,56.7000,1.199492
FILLER_10_649,VDD,Metal1,317.7600,56.7000,1.199492
FILLER_10_642,VDD,Metal1,315.6090,56.1010,1.199492
FILLER_10_635,VDD,Metal1,312.2490,56.1010,1.199492
FILLER_10_628,VDD,Metal1,308.8890,56.1010,1.199492
FILLER_10_609,VDD,Metal1,298.5600,56.7000,1.199493
FILLER_10_602,VDD,Metal1,295.2000,56.7000,1.199495
FILLER_10_598,VDD,Metal1,293.7710,56.1030,1.199496
FILLER_10_592,VDD,Metal1,290.4000,56.7000,1.199504
FILLER_10_588,VDD,Metal1,288.9710,56.1030,1.199509
FILLER_10_578,VDD,Metal1,283.4400,56.7000,1.199512
FILLER_10_576,VDD,Metal1,282.7200,56.7000,1.199513
FILLER_10_569,VDD,Metal1,280.5690,56.1010,1.199514
FILLER_10_562,VDD,Metal1,277.2090,56.1010,1.199520
FILLER_10_555,VDD,Metal1,273.8490,56.1010,1.199541
FILLER_10_548,VDD,Metal1,270.4890,56.1010,1.199757
FILLER_10_541,VDD,Metal1,267.1290,56.1010,1.199785
FILLER_10_529,VDD,Metal1,261.3690,56.1010,1.199798
FILLER_10_522,VDD,Metal1,258.0090,56.1010,1.199806
FILLER_10_515,VDD,Metal1,254.6490,56.1010,1.199964
FILLER_10_493,VDD,Metal1,242.6400,56.7000,1.199966
FILLER_10_491,VDD,Metal1,241.9200,56.7000,1.199966
FILLER_10_484,VDD,Metal1,239.7690,56.1010,1.199965
FILLER_10_477,VDD,Metal1,236.4090,56.1010,1.199963
FILLER_10_470,VDD,Metal1,233.0490,56.1010,1.199961
FILLER_10_463,VDD,Metal1,229.6890,56.1010,1.199812
FILLER_10_456,VDD,Metal1,226.3290,56.1010,1.199808
FILLER_10_449,VDD,Metal1,222.9690,56.1010,1.199808
FILLER_10_442,VDD,Metal1,219.6090,56.1010,1.199804
FILLER_10_435,VDD,Metal1,216.2490,56.1010,1.199801
FILLER_10_407,VDD,Metal1,202.8090,56.1010,1.199792
FILLER_10_391,VDD,Metal1,193.6800,56.7000,1.199824
FILLER_10_389,VDD,Metal1,192.9600,56.7000,1.199824
FILLER_10_366,VDD,Metal1,183.1290,56.1010,1.199875
FILLER_10_359,VDD,Metal1,179.7690,56.1010,1.199886
FILLER_10_344,VDD,Metal1,171.1200,56.7000,1.199917
FILLER_10_342,VDD,Metal1,170.4000,56.7000,1.199954
FILLER_10_335,VDD,Metal1,168.2490,56.1010,1.199917
FILLER_10_328,VDD,Metal1,164.8890,56.1010,1.199849
FILLER_10_321,VDD,Metal1,161.5290,56.1010,1.199781
FILLER_10_314,VDD,Metal1,158.1690,56.1010,1.199714
FILLER_10_307,VDD,Metal1,154.8090,56.1010,1.199646
FILLER_10_300,VDD,Metal1,151.4490,56.1010,1.199578
FILLER_10_290,VDD,Metal1,145.2000,56.7000,1.199506
FILLER_10_286,VDD,Metal1,144.0110,56.1030,1.199503
FILLER_10_282,VDD,Metal1,141.3600,56.7000,1.199503
FILLER_10_278,VDD,Metal1,140.1710,56.1030,1.199053
FILLER_10_271,VDD,Metal1,137.5290,56.1010,1.198995
FILLER_10_243,VDD,Metal1,122.6400,56.7000,1.198995
FILLER_10_214,VDD,Metal1,108.9600,56.7000,1.198988
FILLER_10_210,VDD,Metal1,107.5310,56.1030,1.198989
FILLER_10_203,VDD,Metal1,104.8890,56.1010,1.198993
FILLER_10_196,VDD,Metal1,100.0800,56.7000,1.199925
FILLER_10_194,VDD,Metal1,99.3600,56.7000,1.199926
FILLER_10_165,VDD,Metal1,85.4400,56.7000,1.199845
FILLER_10_161,VDD,Metal1,84.0110,56.1030,1.199845
FILLER_10_150,VDD,Metal1,78.2400,56.7000,1.199840
FILLER_10_146,VDD,Metal1,76.8110,56.1030,1.199840
FILLER_10_132,VDD,Metal1,69.3600,56.7000,1.199837
FILLER_10_130,VDD,Metal1,68.6400,56.7000,1.199837
FILLER_10_123,VDD,Metal1,66.4890,56.1010,1.199837
FILLER_10_116,VDD,Metal1,63.1290,56.1010,1.199837
FILLER_10_109,VDD,Metal1,59.7690,56.1010,1.199837
FILLER_10_102,VDD,Metal1,55.2000,56.7000,1.199853
FILLER_10_95,VDD,Metal1,53.0490,56.1010,1.199863
FILLER_10_88,VDD,Metal1,49.6890,56.1010,1.199867
FILLER_10_81,VDD,Metal1,46.3290,56.1010,1.199869
FILLER_10_74,VDD,Metal1,42.9690,56.1010,1.199871
FILLER_10_67,VDD,Metal1,39.6090,56.1010,1.199899
FILLER_10_55,VDD,Metal1,33.8490,56.1010,1.199947
FILLER_10_48,VDD,Metal1,30.4890,56.1010,1.199951
FILLER_10_41,VDD,Metal1,27.1290,56.1010,1.199953
FILLER_10_4,VDD,Metal1,7.9200,56.7000,1.199954
FILLER_10_0,VDD,Metal1,6.7310,56.1030,1.199954
FILLER_9_645,VDD,Metal1,317.0490,49.7380,1.197339
FILLER_9_638,VDD,Metal1,313.6890,49.7380,1.197349
FILLER_9_631,VDD,Metal1,310.3290,49.7380,1.197350
FILLER_9_601,VDD,Metal1,294.4800,49.1400,1.198361
FILLER_9_594,VDD,Metal1,292.5690,49.7380,1.198361
FILLER_9_588,VDD,Metal1,288.2400,49.1400,1.198375
FILLER_9_586,VDD,Metal1,287.5200,49.1400,1.198377
FILLER_9_579,VDD,Metal1,285.3690,49.7380,1.198377
FILLER_9_572,VDD,Metal1,282.0090,49.7380,1.198378
FILLER_9_565,VDD,Metal1,278.6490,49.7380,1.198385
FILLER_9_558,VDD,Metal1,275.2890,49.7380,1.198386
FILLER_9_551,VDD,Metal1,271.9290,49.7380,1.198487
FILLER_9_544,VDD,Metal1,268.5690,49.7380,1.199561
FILLER_9_537,VDD,Metal1,265.2090,49.7380,1.199568
FILLER_9_530,VDD,Metal1,261.8490,49.7380,1.199578
FILLER_9_523,VDD,Metal1,258.4890,49.7380,1.199613
FILLER_9_516,VDD,Metal1,255.1290,49.7380,1.199648
FILLER_9_507,VDD,Metal1,250.0910,49.7360,1.199855
FILLER_9_483,VDD,Metal1,238.0800,49.1400,1.199881
FILLER_9_476,VDD,Metal1,235.9290,49.7380,1.199881
FILLER_9_469,VDD,Metal1,232.5690,49.7380,1.199842
FILLER_9_462,VDD,Metal1,229.2090,49.7380,1.199804
FILLER_9_452,VDD,Metal1,222.9600,49.1400,1.199774
FILLER_9_445,VDD,Metal1,221.0490,49.7380,1.199773
FILLER_9_438,VDD,Metal1,217.6890,49.7380,1.199773
FILLER_9_431,VDD,Metal1,214.3290,49.7380,1.199772
FILLER_9_406,VDD,Metal1,202.3290,49.7380,1.199769
FILLER_9_399,VDD,Metal1,198.9690,49.7380,1.199705
FILLER_9_380,VDD,Metal1,188.4000,49.1400,1.199696
FILLER_9_376,VDD,Metal1,187.2110,49.7360,1.199880
FILLER_9_369,VDD,Metal1,184.5690,49.7380,1.199903
FILLER_9_362,VDD,Metal1,181.2090,49.7380,1.199927
FILLER_9_324,VDD,Metal1,161.5200,49.1400,1.199890
FILLER_9_322,VDD,Metal1,160.8000,49.1400,1.199890
FILLER_9_315,VDD,Metal1,158.6490,49.7380,1.199890
FILLER_9_308,VDD,Metal1,155.2890,49.7380,1.199888
FILLER_9_251,VDD,Metal1,127.9290,49.7380,1.199520
FILLER_9_240,VDD,Metal1,121.2000,49.1400,1.199523
FILLER_9_236,VDD,Metal1,120.0110,49.7360,1.199523
FILLER_9_229,VDD,Metal1,117.3690,49.7380,1.199523
FILLER_9_218,VDD,Metal1,110.6400,49.1400,1.199740
FILLER_9_214,VDD,Metal1,109.4510,49.7360,1.199820
FILLER_9_207,VDD,Metal1,106.8090,49.7380,1.199831
FILLER_9_200,VDD,Metal1,103.4490,49.7380,1.199841
FILLER_9_163,VDD,Metal1,84.2400,49.1400,1.199688
FILLER_9_156,VDD,Metal1,82.3290,49.7380,1.199688
FILLER_9_149,VDD,Metal1,78.9690,49.7380,1.199685
FILLER_9_142,VDD,Metal1,75.6090,49.7380,1.199685
FILLER_9_135,VDD,Metal1,72.2490,49.7380,1.199324
FILLER_9_128,VDD,Metal1,68.8890,49.7380,1.199323
FILLER_9_121,VDD,Metal1,65.5290,49.7380,1.199322
FILLER_9_114,VDD,Metal1,62.1690,49.7380,1.199320
FILLER_9_107,VDD,Metal1,57.6000,49.1400,1.199320
FILLER_9_100,VDD,Metal1,55.4490,49.7380,1.199320
FILLER_9_89,VDD,Metal1,49.4510,49.7360,1.199332
FILLER_9_82,VDD,Metal1,46.8090,49.7380,1.199332
FILLER_9_75,VDD,Metal1,43.4490,49.7380,1.199332
FILLER_9_68,VDD,Metal1,40.0890,49.7380,1.199332
FILLER_9_61,VDD,Metal1,36.7290,49.7380,1.199612
FILLER_9_54,VDD,Metal1,33.3690,49.7380,1.199822
FILLER_9_48,VDD,Metal1,29.0400,49.1400,1.199843
FILLER_9_0,VDD,Metal1,6.7310,49.7360,1.199929
FILLER_8_643,VDD,Metal1,314.6400,49.1400,1.197349
FILLER_8_639,VDD,Metal1,313.4510,48.5430,1.197349
FILLER_8_629,VDD,Metal1,307.9200,49.1400,1.197362
FILLER_8_627,VDD,Metal1,307.2000,49.1400,1.197362
FILLER_8_620,VDD,Metal1,305.0490,48.5410,1.197367
FILLER_8_613,VDD,Metal1,301.6890,48.5410,1.197369
FILLER_8_606,VDD,Metal1,298.3290,48.5410,1.197414
FILLER_8_599,VDD,Metal1,294.9690,48.5410,1.198359
FILLER_8_592,VDD,Metal1,291.6090,48.5410,1.198365
FILLER_8_580,VDD,Metal1,284.6400,49.1400,1.198377
FILLER_8_576,VDD,Metal1,283.2110,48.5430,1.198378
FILLER_8_563,VDD,Metal1,276.9710,48.5430,1.198385
FILLER_8_557,VDD,Metal1,273.3600,49.1400,1.198487
FILLER_8_549,VDD,Metal1,269.7600,49.1400,1.199562
FILLER_8_542,VDD,Metal1,267.6090,48.5410,1.199566
FILLER_8_527,VDD,Metal1,260.4090,48.5410,1.199578
FILLER_8_520,VDD,Metal1,257.0490,48.5410,1.199613
FILLER_8_504,VDD,Metal1,247.9200,49.1400,1.199872
FILLER_8_502,VDD,Metal1,247.2000,49.1400,1.199900
FILLER_8_493,VDD,Metal1,243.3710,48.5430,1.199929
FILLER_8_486,VDD,Metal1,240.7290,48.5410,1.199882
FILLER_8_479,VDD,Metal1,237.3690,48.5410,1.199881
FILLER_8_472,VDD,Metal1,234.0090,48.5410,1.199842
FILLER_8_465,VDD,Metal1,230.6490,48.5410,1.199804
FILLER_8_436,VDD,Metal1,215.2800,49.1400,1.199772
FILLER_8_432,VDD,Metal1,214.0910,48.5430,1.199772
FILLER_8_425,VDD,Metal1,211.4490,48.5410,1.199772
FILLER_8_418,VDD,Metal1,208.0890,48.5410,1.199772
FILLER_8_411,VDD,Metal1,204.7290,48.5410,1.199770
FILLER_8_394,VDD,Metal1,195.3600,49.1400,1.199680
FILLER_8_387,VDD,Metal1,193.2090,48.5410,1.199690
FILLER_8_380,VDD,Metal1,189.8490,48.5410,1.199696
FILLER_8_373,VDD,Metal1,186.4890,48.5410,1.199880
FILLER_8_366,VDD,Metal1,183.1290,48.5410,1.199903
FILLER_8_359,VDD,Metal1,179.7690,48.5410,1.199927
FILLER_8_341,VDD,Metal1,169.9200,49.1400,1.199934
FILLER_8_337,VDD,Metal1,167.7600,49.1400,1.199920
FILLER_8_330,VDD,Metal1,165.8490,48.5410,1.199920
FILLER_8_284,VDD,Metal1,142.3200,49.1400,1.199861
FILLER_8_282,VDD,Metal1,141.6000,49.1400,1.199861
FILLER_8_275,VDD,Metal1,139.4490,48.5410,1.199780
FILLER_8_269,VDD,Metal1,135.1200,49.1400,1.199766
FILLER_8_265,VDD,Metal1,133.9310,48.5430,1.199706
FILLER_8_258,VDD,Metal1,129.8400,49.1400,1.199520
FILLER_8_256,VDD,Metal1,129.1200,49.1400,1.199520
FILLER_8_249,VDD,Metal1,126.9690,48.5410,1.199520
FILLER_8_243,VDD,Metal1,122.6400,49.1400,1.199520
FILLER_8_241,VDD,Metal1,121.9200,49.1400,1.199523
FILLER_8_225,VDD,Metal1,114.7310,48.5430,1.199740
FILLER_8_218,VDD,Metal1,112.0890,48.5410,1.199740
FILLER_8_211,VDD,Metal1,108.7290,48.5410,1.199820
FILLER_8_204,VDD,Metal1,105.3690,48.5410,1.199831
FILLER_8_181,VDD,Metal1,93.6110,48.5430,1.199954
FILLER_8_170,VDD,Metal1,87.6000,49.1400,1.199932
FILLER_8_166,VDD,Metal1,86.4110,48.5430,1.199932
FILLER_8_159,VDD,Metal1,83.7690,48.5410,1.199688
FILLER_8_141,VDD,Metal1,73.6800,49.1400,1.199324
FILLER_8_134,VDD,Metal1,71.7690,48.5410,1.199323
FILLER_8_127,VDD,Metal1,68.4090,48.5410,1.199322
FILLER_8_120,VDD,Metal1,65.0490,48.5410,1.199320
FILLER_8_108,VDD,Metal1,59.2890,48.5410,1.199320
FILLER_8_61,VDD,Metal1,36.0110,48.5430,1.199612
FILLER_8_35,VDD,Metal1,23.0400,49.1400,1.199844
FILLER_8_4,VDD,Metal1,7.9200,49.1400,1.199929
FILLER_8_0,VDD,Metal1,6.7310,48.5430,1.199929
FILLER_7_648,VDD,Metal1,317.7710,42.1760,1.198851
FILLER_7_601,VDD,Metal1,295.2110,42.1760,1.199117
FILLER_7_594,VDD,Metal1,292.5690,42.1780,1.199126
FILLER_7_587,VDD,Metal1,289.2090,42.1780,1.199139
FILLER_7_580,VDD,Metal1,285.8490,42.1780,1.199151
FILLER_7_569,VDD,Metal1,279.1200,41.5800,1.199250
FILLER_7_567,VDD,Metal1,278.4000,41.5800,1.199250
FILLER_7_560,VDD,Metal1,274.8000,41.5800,1.199515
FILLER_7_558,VDD,Metal1,274.0800,41.5800,1.199515
FILLER_7_551,VDD,Metal1,271.9290,42.1780,1.199517
FILLER_7_544,VDD,Metal1,268.5690,42.1780,1.199532
FILLER_7_525,VDD,Metal1,258.2400,41.5800,1.199889
FILLER_7_521,VDD,Metal1,256.8110,42.1760,1.199892
FILLER_7_514,VDD,Metal1,254.1690,42.1780,1.199898
FILLER_7_506,VDD,Metal1,249.1200,41.5800,1.199914
FILLER_7_502,VDD,Metal1,247.6910,42.1760,1.199917
FILLER_7_495,VDD,Metal1,245.0490,42.1780,1.199917
FILLER_7_472,VDD,Metal1,234.0090,42.1780,1.199898
FILLER_7_465,VDD,Metal1,230.6490,42.1780,1.199897
FILLER_7_444,VDD,Metal1,219.1200,41.5800,1.199885
FILLER_7_442,VDD,Metal1,218.4000,41.5800,1.199885
FILLER_7_435,VDD,Metal1,216.2490,42.1780,1.199885
FILLER_7_428,VDD,Metal1,212.8890,42.1780,1.199886
FILLER_7_421,VDD,Metal1,209.5290,42.1780,1.199943
FILLER_7_414,VDD,Metal1,206.1690,42.1780,1.199944
FILLER_7_407,VDD,Metal1,202.8090,42.1780,1.199944
FILLER_7_400,VDD,Metal1,199.4490,42.1780,1.199945
FILLER_7_393,VDD,Metal1,196.0890,42.1780,1.199945
FILLER_7_386,VDD,Metal1,191.5200,41.5800,1.199947
FILLER_7_382,VDD,Metal1,190.0910,42.1760,1.199952
FILLER_7_375,VDD,Metal1,187.4490,42.1780,1.199953
FILLER_7_368,VDD,Metal1,184.0890,42.1780,1.199954
FILLER_7_361,VDD,Metal1,180.7290,42.1780,1.199956
FILLER_7_354,VDD,Metal1,177.3690,42.1780,1.199957
FILLER_7_347,VDD,Metal1,172.8000,41.5800,1.199963
FILLER_7_343,VDD,Metal1,171.3710,42.1760,1.199981
FILLER_7_336,VDD,Metal1,168.7290,42.1780,1.199974
FILLER_7_329,VDD,Metal1,165.3690,42.1780,1.199971
FILLER_7_322,VDD,Metal1,162.0090,42.1780,1.199964
FILLER_7_312,VDD,Metal1,155.7600,41.5800,1.199928
FILLER_7_310,VDD,Metal1,155.0400,41.5800,1.199928
FILLER_7_306,VDD,Metal1,152.8800,41.5800,1.199924
FILLER_7_302,VDD,Metal1,151.6910,42.1760,1.199924
FILLER_7_277,VDD,Metal1,138.9600,41.5800,1.199685
FILLER_7_270,VDD,Metal1,137.0490,42.1780,1.199685
FILLER_7_263,VDD,Metal1,133.6890,42.1780,1.199685
FILLER_7_256,VDD,Metal1,130.3290,42.1780,1.199685
FILLER_7_249,VDD,Metal1,126.9690,42.1780,1.199686
FILLER_7_237,VDD,Metal1,119.7600,41.5800,1.199745
FILLER_7_209,VDD,Metal1,106.3200,41.5800,1.199748
FILLER_7_202,VDD,Metal1,104.4090,42.1780,1.199751
FILLER_7_179,VDD,Metal1,91.9200,41.5800,1.199700
FILLER_7_177,VDD,Metal1,91.2000,41.5800,1.199700
FILLER_7_170,VDD,Metal1,89.0490,42.1780,1.199691
FILLER_7_163,VDD,Metal1,85.6890,42.1780,1.199685
FILLER_7_147,VDD,Metal1,77.2910,42.1760,1.199654
FILLER_7_110,VDD,Metal1,60.2490,42.1780,1.199519
FILLER_7_104,VDD,Metal1,55.9200,41.5800,1.199500
FILLER_7_97,VDD,Metal1,52.5600,41.5800,1.199497
FILLER_7_95,VDD,Metal1,51.8400,41.5800,1.199496
FILLER_7_85,VDD,Metal1,46.8000,41.5800,1.199487
FILLER_7_83,VDD,Metal1,46.0800,41.5800,1.199487
FILLER_7_66,VDD,Metal1,39.1290,42.1780,1.199490
FILLER_7_59,VDD,Metal1,35.7690,42.1780,1.199493
FILLER_7_36,VDD,Metal1,23.2800,41.5800,1.199985
FILLER_7_26,VDD,Metal1,18.4800,41.5800,1.199987
FILLER_7_24,VDD,Metal1,17.7600,41.5800,1.199971
FILLER_7_7,VDD,Metal1,10.8090,42.1780,1.199970
FILLER_7_0,VDD,Metal1,7.4490,42.1780,1.199970
FILLER_6_651,VDD,Metal1,318.4800,41.5800,1.198851
FILLER_6_647,VDD,Metal1,317.2910,40.9830,1.198851
FILLER_6_640,VDD,Metal1,314.6490,40.9810,1.198851
FILLER_6_621,VDD,Metal1,304.3200,41.5800,1.198887
FILLER_6_617,VDD,Metal1,302.8910,40.9830,1.198887
FILLER_6_610,VDD,Metal1,300.2490,40.9810,1.198893
FILLER_6_603,VDD,Metal1,296.8890,40.9810,1.199117
FILLER_6_596,VDD,Metal1,293.5290,40.9810,1.199118
FILLER_6_589,VDD,Metal1,290.1690,40.9810,1.199131
FILLER_6_582,VDD,Metal1,286.8090,40.9810,1.199143
FILLER_6_575,VDD,Metal1,283.4490,40.9810,1.199156
FILLER_6_560,VDD,Metal1,274.8000,41.5800,1.199515
FILLER_6_558,VDD,Metal1,274.0800,41.5800,1.199515
FILLER_6_551,VDD,Metal1,271.9290,40.9810,1.199517
FILLER_6_544,VDD,Metal1,268.5690,40.9810,1.199532
FILLER_6_530,VDD,Metal1,260.4000,41.5800,1.199873
FILLER_6_526,VDD,Metal1,259.2110,40.9830,1.199875
FILLER_6_519,VDD,Metal1,256.5690,40.9810,1.199892
FILLER_6_512,VDD,Metal1,253.2090,40.9810,1.199910
FILLER_6_505,VDD,Metal1,249.8490,40.9810,1.199914
FILLER_6_498,VDD,Metal1,246.4890,40.9810,1.199917
